,id,lot_frontage,overall_qual,bsmtfin_sf_1,total_bsmt_sf,1st_flr_sf,gr_liv_area,full_bath,totrms_abvgrd,fireplaces,garage_area,saleprice,porch_sf,house_remod_sold,house_age_sold,kitchen_qual_Fa,kitchen_qual_Gd,kitchen_qual_TA,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker
1527,2717,72.77464788732394,6,794.0,960.0,1040,1040,1,6,1,616.0,160500,311,28,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1528,2101,91.0,7,0.0,1494.0,1494,1494,2,7,1,840.0,279500,193,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,1377,72.77464788732394,5,784.0,981.0,1075,1075,1,6,0,440.0,148000,128,45,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1530,1381,68.0,5,758.0,992.0,992,992,1,6,0,294.0,145000,204,3,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1531,2502,88.30555555555556,8,1012.0,1338.0,1352,2520,2,10,1,796.0,310000,264,13,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1532,2609,83.0,6,580.0,1083.0,1146,1146,1,6,1,294.0,165000,420,43,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1533,505,52.0,8,1361.0,1629.0,1686,2448,2,8,1,711.0,402000,593,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1534,1126,85.0,7,0.0,1026.0,1026,1958,2,9,1,936.0,250000,364,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1535,2914,21.0,4,522.0,630.0,630,630,1,3,0,0.0,73000,0,36,36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,393,60.0,5,0.0,896.0,896,1792,2,8,0,0.0,136000,77,35,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1537,2405,48.0,9,472.0,1560.0,1565,1565,2,6,1,556.0,282500,252,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1538,67,73.0,8,0.0,1595.0,1595,1595,2,6,1,880.0,221500,144,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1539,2227,69.27272727272727,4,0.0,1680.0,1680,1680,2,7,0,628.0,170000,152,11,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,669,77.0,6,872.0,1040.0,1040,1040,1,6,1,480.0,163000,0,42,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1541,1772,65.0,8,56.0,1318.0,1328,2531,2,9,1,752.0,290000,320,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1542,1775,82.0,8,1225.0,1325.0,1335,2538,2,8,1,933.0,330000,290,10,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1543,403,21.0,6,254.0,483.0,483,987,1,5,0,264.0,111000,0,36,36,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,2792,45.0,6,639.0,840.0,840,1755,2,7,1,530.0,214000,249,7,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,1247,102.0,5,500.0,1152.0,1152,1152,1,6,0,636.0,137500,0,55,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1546,384,70.0,7,622.0,926.0,1016,1884,2,7,1,581.0,240900,35,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1547,91,107.0,7,674.0,750.0,1061,1923,2,8,1,564.0,190000,279,18,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1548,863,90.0,7,1234.0,1569.0,1611,1611,2,6,0,1231.0,250000,355,7,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,1857,90.0,5,1157.0,1437.0,1437,1437,2,6,1,528.0,218000,201,3,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1550,1870,78.0,7,819.0,1148.0,1091,2075,2,8,1,473.0,255000,321,14,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1551,2318,50.0,7,0.0,1670.0,1670,1670,2,7,1,690.0,240000,204,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,2100,93.0,8,0.0,2140.0,2140,2140,2,8,0,894.0,360000,168,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,1213,85.0,5,633.0,1219.0,1265,1265,2,6,1,502.0,179900,92,9,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1554,2046,138.0,5,152.0,1598.0,1636,3086,3,12,1,0.0,200500,122,13,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,710,50.0,3,0.0,600.0,600,968,1,6,0,0.0,37900,0,59,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1556,2268,78.5945945945946,8,250.0,1267.0,1312,1312,2,5,0,471.0,180500,284,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1557,816,70.49333333333334,7,820.0,1168.0,1168,2787,4,8,2,820.0,269500,312,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1558,1616,72.02564102564102,7,0.0,847.0,847,1733,2,7,1,433.0,225000,148,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,2233,50.0,6,375.0,720.0,720,1215,1,6,0,720.0,141000,0,57,67,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,439,87.0,9,1015.0,1739.0,1743,1743,2,8,1,927.0,335000,213,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1561,260,38.0,5,198.0,1026.0,1026,1026,1,5,0,308.0,150000,401,6,33,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,2523,68.0,9,1810.0,1842.0,1842,1842,0,5,1,894.0,385000,929,19,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1563,627,85.0,7,454.0,768.0,1186,1986,2,7,3,486.0,205000,231,19,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1564,251,64.0,7,686.0,1187.0,1208,1208,2,6,0,632.0,206000,166,4,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,2163,63.0,7,0.0,1422.0,1422,1422,2,7,0,626.0,179600,252,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,2819,67.0,4,836.0,836.0,1220,1220,1,6,0,396.0,102000,0,55,55,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,1025,80.96551724137932,5,767.0,1126.0,1126,1126,2,6,0,540.0,175000,180,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1568,2592,70.0,5,494.0,1015.0,1384,1384,1,6,0,896.0,159000,75,5,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1569,1491,65.0,6,1033.0,1127.0,1127,1127,1,6,1,480.0,135000,0,32,32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,2742,75.0,6,444.0,994.0,1216,1855,2,7,0,325.0,136900,182,34,52,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,2497,65.0,5,465.0,912.0,1236,1236,1,6,1,288.0,135000,0,12,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1572,495,82.0,8,1163.0,1252.0,1268,2365,2,8,1,856.0,337000,308,10,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1573,2528,80.96551724137932,6,619.0,1054.0,1512,2654,2,9,1,619.0,250000,287,22,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1574,1033,80.96551724137932,8,1023.0,1236.0,1236,2340,2,9,1,787.0,306000,372,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1575,764,60.0,5,1200.0,1200.0,1200,1200,3,5,0,0.0,179000,120,21,22,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,1165,34.0,7,0.0,689.0,703,1392,2,5,0,540.0,146000,102,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1577,2037,60.0,6,375.0,1138.0,1138,2180,1,7,1,720.0,161000,0,57,92,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,113,80.96551724137932,6,1200.0,1610.0,1610,1610,2,6,2,480.0,205000,236,9,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1579,1572,42.0,7,893.0,1277.0,1501,1501,2,6,1,512.0,241500,240,22,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1580,2052,61.0,4,903.0,1029.0,1029,1029,1,5,0,261.0,118500,64,46,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1581,2702,92.0,5,300.0,1062.0,1352,1352,1,6,0,288.0,130000,168,48,48,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,1981,60.0,5,0.0,808.0,1072,1072,1,5,2,379.0,130000,0,57,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1583,2335,82.0,10,1206.0,1850.0,1850,2698,2,11,1,736.0,535000,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1584,563,65.0,5,140.0,912.0,912,912,1,6,0,252.0,123000,0,47,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1585,1310,53.0,7,116.0,624.0,730,1450,1,7,0,288.0,132000,192,43,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1586,2598,60.0,5,0.0,1073.0,1073,1073,1,4,0,326.0,108480,0,38,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1587,2715,72.77464788732394,5,194.0,1176.0,1458,1458,1,7,1,512.0,165000,284,39,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1588,1810,65.0,7,0.0,1461.0,1486,1486,2,7,0,566.0,181000,32,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1589,778,88.0,5,0.0,552.0,904,1774,2,8,1,384.0,165000,330,48,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1590,339,68.0,5,476.0,864.0,864,1479,2,8,0,275.0,161000,287,41,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1591,2460,85.0,8,0.0,1504.0,1504,1504,2,7,0,510.0,199000,144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1592,320,80.0,7,624.0,817.0,824,1894,2,8,1,510.0,214900,40,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1593,2461,72.0,8,24.0,1278.0,1278,1278,2,5,0,584.0,198600,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1594,2449,93.0,8,0.0,1141.0,1165,2263,2,10,1,420.0,258000,267,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1595,817,70.49333333333334,7,820.0,1168.0,1168,2787,4,8,2,820.0,269500,312,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1596,1096,72.02564102564102,7,0.0,707.0,707,1414,2,6,1,403.0,176000,135,6,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,1893,85.0,6,270.0,1302.0,1302,1302,2,7,0,309.0,158000,333,16,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1598,479,72.02564102564102,8,353.0,408.0,779,1419,2,7,1,527.0,184100,120,7,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599,1657,128.0,6,492.0,1625.0,1220,1220,2,6,1,944.0,170000,0,36,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1600,937,69.27272727272727,6,454.0,572.0,1182,1982,2,6,1,501.0,208000,512,23,23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,879,70.75324675324676,6,685.0,848.0,848,848,1,4,0,420.0,140000,140,6,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,945,44.0,8,1476.0,1596.0,1648,1648,2,5,1,482.0,230000,215,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,1010,65.0,8,319.0,1337.0,1337,1337,2,5,1,462.0,188500,73,19,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1604,2861,80.0,5,602.0,901.0,1125,1717,1,7,1,410.0,194000,113,56,66,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,1245,75.0,5,774.0,1104.0,1104,1104,1,5,0,384.0,133000,0,50,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1606,854,70.75324675324676,5,625.0,907.0,907,907,1,5,0,343.0,140000,72,31,31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,1437,68.0,7,527.0,782.0,782,1652,2,6,0,532.0,207500,70,8,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,586,80.0,6,0.0,932.0,1271,2640,2,8,1,515.0,256900,288,12,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1609,1947,60.0,5,0.0,735.0,735,1034,1,5,0,240.0,109000,39,57,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1610,815,64.0,5,0.0,0.0,1513,1513,2,8,0,400.0,113722,0,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1611,831,78.0,8,24.0,1498.0,1498,1498,2,7,1,844.0,237000,242,3,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,1919,60.0,5,288.0,1053.0,1053,1053,1,6,0,692.0,142100,349,44,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1613,2306,75.19245283018869,6,468.0,1178.0,1293,1293,2,5,0,452.0,149900,280,52,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1614,430,95.0,9,1232.0,2020.0,2020,2020,2,7,1,896.0,404000,290,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1615,2618,75.19245283018869,7,636.0,1438.0,1900,2448,3,9,2,441.0,277500,622,8,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1616,245,77.0,6,0.0,741.0,977,1732,2,7,1,476.0,178000,238,25,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1617,462,48.0,8,863.0,1324.0,1324,1324,2,6,1,550.0,254000,230,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1618,182,68.0,2,0.0,678.0,832,832,1,5,1,780.0,12789,0,40,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1619,1625,63.0,7,0.0,1237.0,1253,1253,2,6,1,402.0,176000,241,11,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,2381,111.0,9,0.0,1249.0,1249,2596,3,9,0,840.0,342643,394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1621,1827,72.77464788732394,5,599.0,876.0,902,902,1,6,0,288.0,125500,0,40,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1622,1580,75.0,6,0.0,1495.0,1495,1495,2,8,1,438.0,150000,252,19,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1623,1803,84.0,8,0.0,1574.0,1584,1584,2,6,1,594.0,261329,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1624,1132,63.0,7,680.0,1080.0,1080,1080,1,6,0,0.0,141000,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1625,1941,75.0,4,595.0,1105.0,1647,1647,1,6,1,280.0,153000,225,54,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1626,1742,53.0,7,0.0,1258.0,1258,1258,2,6,1,648.0,172500,160,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,2026,60.0,6,0.0,698.0,698,1396,1,7,0,384.0,153575,259,4,92,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,2245,60.0,5,737.0,837.0,1001,1001,1,5,0,216.0,124900,154,0,77,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,1691,107.0,9,0.0,2121.0,2121,2121,2,8,1,732.0,415298,364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1630,725,60.0,6,0.0,972.0,1044,1480,1,6,0,207.0,119000,0,59,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1631,1787,85.0,8,0.0,1588.0,1588,1588,2,7,1,825.0,227000,189,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1632,1216,72.0,5,806.0,1053.0,1053,1053,1,5,0,312.0,145500,0,2,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1633,2654,52.0,3,416.0,492.0,492,492,1,3,0,200.0,61500,0,56,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1634,2310,90.0,7,0.0,1851.0,1851,1851,2,8,1,506.0,192100,146,37,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1635,761,60.0,6,276.0,698.0,754,1403,1,7,0,308.0,116000,0,44,94,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,1884,65.0,6,507.0,588.0,1138,1138,1,6,0,264.0,145000,224,49,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1637,449,110.0,9,1972.0,2452.0,2452,2452,2,10,1,886.0,445000,116,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1638,856,61.0,5,532.0,1040.0,1040,1040,2,5,0,484.0,150500,288,1,32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,11,75.0,6,0.0,763.0,763,1655,2,7,1,440.0,175900,241,16,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,389,78.0,6,888.0,1116.0,1116,1116,2,6,1,528.0,167900,0,35,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1641,2415,58.0,7,0.0,879.0,879,1863,2,9,1,660.0,219210,117,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,77,70.0,6,0.0,1055.0,1055,1845,2,8,1,462.0,189000,739,18,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1643,1238,74.0,5,621.0,1176.0,1176,1176,1,6,2,292.0,136500,183,51,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1644,223,65.0,5,240.0,864.0,892,892,1,5,0,416.0,137900,0,2,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1645,723,60.0,5,247.0,1022.0,1022,1022,1,4,0,280.0,85000,30,3,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1646,2562,89.0,5,756.0,2136.0,2136,2136,2,7,0,528.0,137900,30,55,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1647,995,59.0,6,851.0,926.0,926,1604,2,7,0,472.0,195500,182,10,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,287,66.0,6,0.0,806.0,841,1647,1,6,0,216.0,128000,66,60,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1649,1152,75.0,5,764.0,864.0,864,864,1,5,1,420.0,135000,132,1,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1650,1449,70.75324675324676,5,294.0,1076.0,1076,1076,1,5,1,576.0,143195,0,33,33,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,1330,50.0,5,0.0,742.0,779,935,1,4,0,308.0,79500,0,48,78,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,1134,67.0,7,0.0,835.0,835,1663,2,8,0,478.0,192500,236,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1653,706,50.0,5,384.0,768.0,768,1328,1,6,0,308.0,129500,12,39,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1654,1617,72.02564102564102,6,0.0,806.0,806,1572,2,7,1,373.0,168000,40,11,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,1339,50.0,6,264.0,739.0,874,1342,2,7,1,240.0,105000,0,58,69,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,1664,75.19245283018869,6,282.0,981.0,981,981,1,5,0,576.0,143250,312,36,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1657,1433,75.0,5,0.0,1099.0,1099,1099,1,6,0,352.0,144000,278,2,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,75,70.49333333333334,7,695.0,948.0,1222,2110,2,8,2,463.0,205000,130,8,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1659,2255,82.0,6,924.0,970.0,1026,1026,1,5,1,528.0,143000,193,33,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
